销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),批发价格(元/千克),分类名称,分类编码,平均损耗值
2022-04-24,17:08:35.826,102900005116257,0.49,8.0,5.29,茄类,1011010501,6.68
2022-04-24,17:17:17.576,102900005116257,0.427,8.0,5.29,茄类,1011010501,6.68
2022-04-24,17:26:02.556,102900005116257,0.239,8.0,5.29,茄类,1011010501,6.68
2022-04-24,17:28:51.500,102900005116257,1.194,8.0,5.29,茄类,1011010501,6.68
2022-04-24,17:34:55.436,102900005116257,0.49,8.0,5.29,茄类,1011010501,6.68
2022-04-24,18:02:18.995,102900005116257,0.465,8.0,5.29,茄类,1011010501,6.68
2022-04-24,18:09:01.864,102900005116257,0.565,8.0,5.29,茄类,1011010501,6.68
2022-04-24,20:10:40.886,102900005116509,0.326,12.0,7.6,茄类,1011010501,6.68
2022-04-24,20:47:02.096,102900005116257,0.214,8.0,5.29,茄类,1011010501,6.68
2022-04-25,09:21:03.358,102900011022764,0.208,14.0,8.67,茄类,1011010501,6.68
2022-04-25,10:10:21.076,102900005116257,0.389,8.0,5.24,茄类,1011010501,6.68
2022-04-25,10:17:20.752,102900005116257,0.339,8.0,5.24,茄类,1011010501,6.68
2022-04-25,10:20:34.139,102900005116257,0.641,8.0,5.24,茄类,1011010501,6.68
2022-04-25,10:27:36.941,102900005116257,0.314,8.0,5.24,茄类,1011010501,6.68
2022-04-25,10:36:03.748,102900005116257,0.503,8.0,5.24,茄类,1011010501,6.68
2022-04-25,10:58:30.764,102900011022764,0.501,14.0,8.67,茄类,1011010501,6.68
2022-04-25,11:09:27.143,102900005116509,0.619,12.0,7.27,茄类,1011010501,6.68
2022-04-25,11:39:01.799,102900005116257,0.251,8.0,5.24,茄类,1011010501,6.68
2022-04-25,11:40:18.108,102900005116257,0.452,8.0,5.24,茄类,1011010501,6.68
2022-04-25,12:22:02.971,102900005116257,0.892,8.0,5.24,茄类,1011010501,6.68
2022-04-25,12:57:34.501,102900005116257,0.44,8.0,5.24,茄类,1011010501,6.68
2022-04-25,14:55:05.530,102900005116257,0.44,8.0,5.24,茄类,1011010501,6.68
2022-04-25,15:26:35.032,102900005116257,0.716,8.0,5.24,茄类,1011010501,6.68
2022-04-25,15:33:21.295,102900005116257,0.49,8.0,5.24,茄类,1011010501,6.68
2022-04-25,15:50:38.867,102900005116257,0.427,8.0,5.24,茄类,1011010501,6.68
2022-04-25,16:03:04.445,102900005116257,0.616,8.0,5.24,茄类,1011010501,6.68
2022-04-25,16:12:56.948,102900005116257,0.503,8.0,5.24,茄类,1011010501,6.68
2022-04-25,16:26:06.748,102900005116257,0.239,8.0,5.24,茄类,1011010501,6.68
2022-04-25,16:39:47.433,102900011022764,0.616,14.0,8.67,茄类,1011010501,6.68
2022-04-25,16:47:56.467,102900005116257,0.565,8.0,5.24,茄类,1011010501,6.68
2022-04-25,16:55:05.903,102900011022764,0.487,14.0,8.67,茄类,1011010501,6.68
2022-04-25,17:20:21.795,102900005116257,0.314,8.0,5.24,茄类,1011010501,6.68
2022-04-25,17:24:27.717,102900005116257,0.515,8.0,5.24,茄类,1011010501,6.68
2022-04-25,17:34:27.842,102900051000463,0.427,8.0,5.24,茄类,1011010501,6.68
2022-04-25,17:44:22.777,102900011022764,0.416,14.0,8.67,茄类,1011010501,6.68
2022-04-25,17:54:09.920,102900005116257,0.264,8.0,5.24,茄类,1011010501,6.68
2022-04-25,17:54:55.639,102900005116257,0.741,8.0,5.24,茄类,1011010501,6.68
2022-04-25,18:01:41.218,102900005116257,0.427,8.0,5.24,茄类,1011010501,6.68
2022-04-25,18:05:09.639,102900005116257,0.352,8.0,5.24,茄类,1011010501,6.68
2022-04-25,18:07:37.540,102900005116257,0.528,8.0,5.24,茄类,1011010501,6.68
2022-04-25,18:59:21.500,102900011022764,0.43,14.0,8.67,茄类,1011010501,6.68
2022-04-25,19:01:40.390,102900011022764,0.33,14.0,8.67,茄类,1011010501,6.68
2022-04-25,19:06:35.418,102900011022764,0.451,14.0,8.67,茄类,1011010501,6.68
2022-04-25,19:07:23.247,102900005116257,0.239,8.0,5.24,茄类,1011010501,6.68
2022-04-25,19:24:14.514,102900005116257,0.565,8.0,5.24,茄类,1011010501,6.68
2022-04-25,19:36:56.159,102900005116257,0.628,8.0,5.24,茄类,1011010501,6.68
2022-04-25,19:41:22.627,102900005116257,0.553,8.0,5.24,茄类,1011010501,6.68
2022-04-25,19:47:12.389,102900005116257,0.415,8.0,5.24,茄类,1011010501,6.68
2022-04-25,20:07:30.226,102900011022764,0.301,14.0,8.67,茄类,1011010501,6.68
2022-04-25,20:22:54.851,102900005116257,0.553,8.0,5.24,茄类,1011010501,6.68
2022-04-25,20:23:38.843,102900005116257,0.314,8.0,5.24,茄类,1011010501,6.68
2022-04-25,20:30:38.561,102900005116257,0.578,8.0,5.24,茄类,1011010501,6.68
2022-04-25,20:38:38.826,102900005116257,0.603,8.0,5.24,茄类,1011010501,6.68
2022-04-26,09:24:57.237,102900005116509,0.527,12.0,7.27,茄类,1011010501,6.68
2022-04-26,09:31:44.014,102900005116257,0.264,8.0,4.77,茄类,1011010501,6.68
2022-04-26,09:35:10.780,102900011022764,0.387,14.0,9.11,茄类,1011010501,6.68
2022-04-26,09:36:20.670,102900011022764,0.444,14.0,9.11,茄类,1011010501,6.68
2022-04-26,09:38:08.998,102900005116257,0.477,8.0,4.77,茄类,1011010501,6.68
2022-04-26,09:44:27.155,102900011022764,0.244,14.0,9.11,茄类,1011010501,6.68
2022-04-26,09:50:46.576,102900005116257,0.628,8.0,4.77,茄类,1011010501,6.68
2022-04-26,10:07:03.183,102900005116257,0.741,8.0,4.77,茄类,1011010501,6.68
2022-04-26,10:09:41.508,102900005116257,0.364,8.0,4.77,茄类,1011010501,6.68
2022-04-26,10:30:37.337,102900005116257,0.389,8.0,4.77,茄类,1011010501,6.68
2022-04-26,10:59:04.217,102900011022764,0.38,14.0,9.11,茄类,1011010501,6.68
2022-04-26,11:03:42.123,102900011022764,0.236,14.0,9.11,茄类,1011010501,6.68
2022-04-26,11:06:22.806,102900005116257,0.591,8.0,4.77,茄类,1011010501,6.68
2022-04-26,11:11:53.201,102900005116257,0.616,8.0,4.77,茄类,1011010501,6.68
2022-04-26,11:27:05.883,102900005116257,0.302,8.0,4.77,茄类,1011010501,6.68
2022-04-26,11:30:24.197,102900005116257,0.528,8.0,4.77,茄类,1011010501,6.68
2022-04-26,12:00:35.289,102900011022764,0.315,14.0,9.11,茄类,1011010501,6.68
2022-04-26,13:28:27.364,102900005116257,0.578,8.0,4.77,茄类,1011010501,6.68
2022-04-26,13:44:30.841,102900005116257,0.678,8.0,4.77,茄类,1011010501,6.68
2022-04-26,15:02:53.233,102900005116257,0.251,8.0,4.77,茄类,1011010501,6.68
2022-04-26,15:12:30.358,102900005116257,0.565,8.0,4.77,茄类,1011010501,6.68
2022-04-26,16:49:32.363,102900005116257,0.251,8.0,4.77,茄类,1011010501,6.68
2022-04-26,17:01:15.615,102900011022764,0.365,14.0,9.11,茄类,1011010501,6.68
2022-04-26,17:03:37.954,102900005116257,0.377,8.0,4.77,茄类,1011010501,6.68
2022-04-26,17:23:20.655,102900011022764,0.573,14.0,9.11,茄类,1011010501,6.68
2022-04-26,17:43:19.123,102900005116257,0.44,8.0,4.77,茄类,1011010501,6.68
2022-04-26,18:10:42.233,102900005116257,0.276,8.0,4.77,茄类,1011010501,6.68
2022-04-26,18:13:43.335,102900011022764,0.272,14.0,9.11,茄类,1011010501,6.68
2022-04-26,18:23:34.895,102900011022764,0.501,14.0,9.11,茄类,1011010501,6.68
2022-04-26,18:32:20.467,102900005116257,0.415,8.0,4.77,茄类,1011010501,6.68
2022-04-26,19:40:51.076,102900011022764,0.322,14.0,9.11,茄类,1011010501,6.68
2022-04-26,19:59:21.159,102900005116257,0.276,8.0,4.77,茄类,1011010501,6.68
2022-04-26,20:18:21.092,102900005116257,0.54,8.0,4.77,茄类,1011010501,6.68
2022-04-27,09:25:45.129,102900005116257,0.942,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:03:37.889,102900005116257,0.93,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:06:36.208,102900005116509,0.401,12.0,7.26,茄类,1011010501,6.68
2022-04-27,10:08:54.923,102900005116257,0.251,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:13:39.373,102900005116257,0.276,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:19:45.201,102900005116257,0.364,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:27:49.349,102900005116257,0.402,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:32:25.295,102900005116257,0.264,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:44:48.608,102900005116257,0.804,8.0,4.65,茄类,1011010501,6.68
2022-04-27,10:46:23.387,102900005116257,0.653,8.0,4.65,茄类,1011010501,6.68
2022-04-27,11:02:56.826,102900011022764,0.387,14.0,9.11,茄类,1011010501,6.68
2022-04-27,11:06:49.123,102900005116257,0.427,8.0,4.65,茄类,1011010501,6.68
2022-04-27,11:30:06.842,102900005116257,0.364,8.0,4.65,茄类,1011010501,6.68
2022-04-27,13:32:59.648,102900005116509,0.778,12.0,7.26,茄类,1011010501,6.68
2022-04-27,13:55:54.123,102900011022764,0.272,14.0,9.11,茄类,1011010501,6.68
2022-04-27,14:07:45.092,102900005116257,0.867,8.0,4.65,茄类,1011010501,6.68
2022-04-27,14:38:11.920,102900005116257,0.264,8.0,4.65,茄类,1011010501,6.68
2022-04-27,14:47:54.420,102900011022764,0.537,14.0,9.11,茄类,1011010501,6.68
2022-04-27,14:49:36.936,102900011022764,0.322,14.0,9.11,茄类,1011010501,6.68
2022-04-27,15:01:53.601,102900005116257,0.653,8.0,4.65,茄类,1011010501,6.68
2022-04-27,15:10:58.069,102900011022764,0.15,14.0,9.11,茄类,1011010501,6.68
2022-04-27,15:47:30.059,102900011022764,0.179,14.0,9.11,茄类,1011010501,6.68
2022-04-27,16:00:06.510,102900005116257,0.465,8.0,4.65,茄类,1011010501,6.68
2022-04-27,16:16:40.889,102900011022764,0.337,14.0,9.11,茄类,1011010501,6.68
2022-04-27,16:18:58.798,102900011022764,0.337,14.0,9.11,茄类,1011010501,6.68
2022-04-27,16:24:36.748,102900005116509,0.56,12.0,7.26,茄类,1011010501,6.68
2022-04-27,17:06:02.201,102900011022764,0.186,14.0,9.11,茄类,1011010501,6.68
2022-04-27,17:06:49.257,102900005116257,0.214,8.0,4.65,茄类,1011010501,6.68
2022-04-27,17:40:45.998,102900005116257,0.327,8.0,4.65,茄类,1011010501,6.68
2022-04-27,17:47:00.373,102900005116257,1.294,8.0,4.65,茄类,1011010501,6.68
2022-04-27,17:51:04.759,102900005116257,0.339,8.0,4.65,茄类,1011010501,6.68
2022-04-27,17:59:17.443,102900005116257,0.377,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:08:57.759,102900005116257,0.452,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:22:41.584,102900005116257,0.503,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:30:55.868,102900005116257,0.691,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:40:02.657,102900005116257,0.503,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:40:18.169,102900005116257,0.565,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:40:24.795,102900011022764,0.258,14.0,9.11,茄类,1011010501,6.68
2022-04-27,18:45:40.733,102900005116257,0.515,8.0,4.65,茄类,1011010501,6.68
2022-04-27,18:48:04.998,102900005116257,0.352,8.0,4.65,茄类,1011010501,6.68
2022-04-27,19:03:13.913,102900051000463,0.545,7.2,5.2,茄类,1011010501,6.68
2022-04-27,19:11:51.702,102900005116257,0.314,8.0,4.65,茄类,1011010501,6.68
2022-04-27,19:13:37.280,102900005116257,0.314,8.0,4.65,茄类,1011010501,6.68
2022-04-27,19:16:38.811,102900011022764,0.344,14.0,9.11,茄类,1011010501,6.68
2022-04-27,19:29:35.905,102900011022764,0.215,14.0,9.11,茄类,1011010501,6.68
2022-04-27,19:36:41.483,102900011022764,0.423,14.0,9.11,茄类,1011010501,6.68
2022-04-27,19:45:42.436,102900005116257,0.503,8.0,4.65,茄类,1011010501,6.68
2022-04-27,20:08:18.233,102900005116257,0.226,8.0,4.65,茄类,1011010501,6.68
2022-04-27,20:20:25.717,102900011022764,0.501,14.0,9.11,茄类,1011010501,6.68
2022-04-27,20:26:28.100,102900005116257,0.276,8.0,4.65,茄类,1011010501,6.68
2022-04-27,20:31:49.014,102900005116257,0.628,8.0,4.65,茄类,1011010501,6.68
2022-04-27,20:38:07.061,102900011022764,0.165,14.0,9.11,茄类,1011010501,6.68
2022-04-27,20:38:15.139,102900011022764,0.129,14.0,9.11,茄类,1011010501,6.68
2022-04-27,21:00:50.951,102900005116257,0.565,8.0,4.65,茄类,1011010501,6.68
2022-04-27,21:19:57.104,102900005116257,0.603,8.0,4.65,茄类,1011010501,6.68
2022-04-27,21:24:55.989,102900005116257,0.44,8.0,4.65,茄类,1011010501,6.68
2022-04-28,09:38:50.866,102900011022764,0.385,12.0,9.11,茄类,1011010501,6.68
2022-04-28,09:48:54.467,102900005116257,0.452,8.0,4.64,茄类,1011010501,6.68
2022-04-28,10:09:37.842,102900011022764,0.226,12.0,9.11,茄类,1011010501,6.68
2022-04-28,10:21:56.038,102900011022764,0.376,12.0,9.11,茄类,1011010501,6.68
2022-04-28,10:55:16.650,102900005116257,0.804,8.0,4.64,茄类,1011010501,6.68
2022-04-28,10:57:00.853,102900005116257,0.377,8.0,4.64,茄类,1011010501,6.68
2022-04-28,12:22:24.889,102900005116257,0.352,8.0,4.64,茄类,1011010501,6.68
2022-04-28,12:28:32.467,102900011022764,0.426,12.0,9.11,茄类,1011010501,6.68
2022-04-28,14:42:46.295,102900005116257,0.553,8.0,4.64,茄类,1011010501,6.68
2022-04-28,14:57:18.889,102900011022764,0.56,12.0,9.11,茄类,1011010501,6.68
2022-04-28,15:05:20.849,102900011022764,0.368,12.0,9.11,茄类,1011010501,6.68
2022-04-28,15:27:13.889,102900005116257,0.264,8.0,4.64,茄类,1011010501,6.68
2022-04-28,15:29:44.757,102900011022764,0.778,12.0,9.11,茄类,1011010501,6.68
2022-04-28,15:40:35.844,102900005116257,2.085,8.0,4.64,茄类,1011010501,6.68
2022-04-28,15:57:29.786,102900011022764,0.627,12.0,9.11,茄类,1011010501,6.68
2022-04-28,16:14:20.826,102900005116257,0.214,8.0,4.64,茄类,1011010501,6.68
2022-04-28,16:16:00.483,102900005116257,0.578,8.0,4.64,茄类,1011010501,6.68
2022-04-28,16:25:24.936,102900005116257,0.653,8.0,4.64,茄类,1011010501,6.68
2022-04-28,16:30:26.523,102900005116257,0.289,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:00:04.636,102900005116257,0.264,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:17:37.493,102900005116257,0.591,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:27:38.614,102900005116257,0.289,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:43:28.983,102900005116257,1.093,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:48:27.264,102900005116257,0.452,8.0,4.64,茄类,1011010501,6.68
2022-04-28,17:51:40.706,102900005116257,0.239,8.0,4.64,茄类,1011010501,6.68
2022-04-28,18:00:51.087,102900005116257,0.239,8.0,4.64,茄类,1011010501,6.68
2022-04-28,18:06:38.317,102900011022764,0.527,12.0,9.11,茄类,1011010501,6.68
2022-04-28,18:06:48.642,102900011022764,0.318,12.0,9.11,茄类,1011010501,6.68
2022-04-28,18:06:50.108,102900011022764,0.268,12.0,9.11,茄类,1011010501,6.68
2022-04-28,18:13:16.546,102900005116257,0.641,8.0,4.64,茄类,1011010501,6.68
2022-04-28,18:34:59.691,102900011022764,0.426,12.0,9.11,茄类,1011010501,6.68
2022-04-28,18:39:10.514,102900005116257,0.377,8.0,4.64,茄类,1011010501,6.68
2022-04-28,18:58:31.123,102900005116257,0.415,8.0,4.64,茄类,1011010501,6.68
2022-04-28,19:04:02.592,102900005116257,0.54,8.0,4.64,茄类,1011010501,6.68
2022-04-28,19:15:17.717,102900005116257,0.302,8.0,4.64,茄类,1011010501,6.68
2022-04-28,19:17:40.374,102900011022764,0.376,12.0,9.11,茄类,1011010501,6.68
2022-04-28,19:19:37.483,102900005116257,0.339,8.0,4.64,茄类,1011010501,6.68
2022-04-28,19:43:11.747,102900011022764,0.334,12.0,9.11,茄类,1011010501,6.68
2022-04-28,20:05:21.889,102900011022764,0.226,12.0,9.11,茄类,1011010501,6.68
2022-04-28,20:21:55.186,102900005116257,0.616,8.0,4.64,茄类,1011010501,6.68
2022-04-28,20:32:46.946,102900005116257,0.239,8.0,4.64,茄类,1011010501,6.68
2022-04-28,20:51:41.298,102900005116257,0.704,8.0,4.64,茄类,1011010501,6.68
2022-04-28,20:53:57.196,102900011022764,0.953,12.0,9.11,茄类,1011010501,6.68
2022-04-28,21:08:47.458,102900005116257,0.415,8.0,4.64,茄类,1011010501,6.68
2022-04-28,21:17:38.783,102900011022764,0.368,12.0,9.11,茄类,1011010501,6.68
2022-04-29,09:15:15.937,102900011022764,0.301,12.0,9.11,茄类,1011010501,6.68
2022-04-29,09:28:49.962,102900005116509,0.669,12.0,7.38,茄类,1011010501,6.68
2022-04-29,09:33:32.748,102900005116257,0.573,7.2,4.59,茄类,1011010501,6.68
2022-04-29,09:36:19.781,102900005116257,0.405,7.2,4.59,茄类,1011010501,6.68
2022-04-29,09:44:52.635,102900011022764,0.318,12.0,9.11,茄类,1011010501,6.68
2022-04-29,10:03:07.608,102900011022764,0.343,12.0,9.11,茄类,1011010501,6.68
2022-04-29,10:18:40.370,102900005116257,0.391,7.2,4.59,茄类,1011010501,6.68
2022-04-29,10:22:36.235,102900005116257,0.293,7.2,4.59,茄类,1011010501,6.68
2022-04-29,10:29:15.639,102900005116257,0.265,7.2,4.59,茄类,1011010501,6.68
2022-04-29,10:34:15.748,102900011022764,0.334,12.0,9.11,茄类,1011010501,6.68
2022-04-29,11:07:36.003,102900005116257,2.207,7.2,4.59,茄类,1011010501,6.68
2022-04-29,11:11:24.508,102900005116257,0.293,7.2,4.59,茄类,1011010501,6.68
2022-04-29,11:22:57.061,102900011022764,0.443,12.0,9.11,茄类,1011010501,6.68
2022-04-29,11:47:12.945,102900005116257,0.67,7.2,4.59,茄类,1011010501,6.68
2022-04-29,13:00:44.686,102900005116257,0.698,7.2,4.59,茄类,1011010501,6.68
2022-04-29,14:36:10.983,102900005116257,0.81,7.2,4.59,茄类,1011010501,6.68
2022-04-29,14:40:23.811,102900005116257,1.383,7.2,4.59,茄类,1011010501,6.68
2022-04-29,14:50:34.640,102900005116257,0.894,7.2,4.59,茄类,1011010501,6.68
2022-04-29,15:04:26.227,102900005116257,0.587,7.2,4.59,茄类,1011010501,6.68
2022-04-29,15:32:01.715,102900005116257,0.293,7.2,4.59,茄类,1011010501,6.68
2022-04-29,15:40:11.280,102900005116257,0.349,7.2,4.59,茄类,1011010501,6.68
2022-04-29,15:50:32.945,102900011022764,0.268,12.0,9.11,茄类,1011010501,6.68
2022-04-29,16:41:56.504,102900005116257,0.363,7.2,4.59,茄类,1011010501,6.68
2022-04-29,16:53:54.480,102900011022764,0.351,12.0,9.11,茄类,1011010501,6.68
2022-04-29,16:57:40.889,102900005116257,0.279,7.2,4.59,茄类,1011010501,6.68
2022-04-29,17:00:44.921,102900005116257,0.293,7.2,4.59,茄类,1011010501,6.68
2022-04-29,17:07:59.639,102900005116257,0.461,7.2,4.59,茄类,1011010501,6.68
2022-04-29,17:21:35.733,102900005116257,0.643,7.2,4.59,茄类,1011010501,6.68
2022-04-29,17:38:05.748,102900005116257,0.74,7.2,4.59,茄类,1011010501,6.68
2022-04-29,18:04:26.190,102900005116257,0.656,7.2,4.59,茄类,1011010501,6.68
2022-04-29,18:09:12.702,102900005116257,0.335,7.2,4.59,茄类,1011010501,6.68
2022-04-29,18:24:02.451,102900005116257,0.573,7.2,4.59,茄类,1011010501,6.68
2022-04-29,18:31:02.021,102900005116509,0.552,12.0,7.38,茄类,1011010501,6.68
2022-04-29,18:35:20.967,102900005116257,0.573,7.2,4.59,茄类,1011010501,6.68
2022-04-29,18:59:04.842,102900011022764,0.694,12.0,9.11,茄类,1011010501,6.68
2022-04-29,19:01:47.523,102900005116257,0.74,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:04:10.342,102900005116257,0.559,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:10:37.054,102900005116257,0.461,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:19:57.763,102900005116257,0.363,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:28:16.442,102900005116257,0.894,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:29:15.217,102900005116257,0.573,7.2,4.59,茄类,1011010501,6.68
2022-04-29,19:31:23.217,102900005116257,0.349,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:03:47.139,102900005116257,0.349,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:22:54.867,102900005116257,0.587,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:31:57.311,102900005116257,0.908,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:33:50.936,102900005116257,0.573,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:36:28.439,102900005116257,0.363,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:38:57.426,102900005116257,0.643,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:50:03.545,102900005116257,0.419,7.2,4.59,茄类,1011010501,6.68
2022-04-29,20:57:38.991,102900005116257,0.461,7.2,4.59,茄类,1011010501,6.68
2022-04-29,21:01:02.889,102900005116257,0.615,7.2,4.59,茄类,1011010501,6.68
2022-04-29,21:18:02.592,102900005116257,0.335,7.2,4.59,茄类,1011010501,6.68
2022-04-29,21:18:14.086,102900005116257,0.419,7.2,4.59,茄类,1011010501,6.68
2022-04-29,21:26:14.795,102900005116257,0.489,7.2,4.59,茄类,1011010501,6.68
2022-04-29,21:47:58.560,102900005116257,0.307,7.2,4.59,茄类,1011010501,6.68
2022-04-30,09:17:57.326,102900011022764,0.401,14.0,8.75,茄类,1011010501,6.68
2022-04-30,09:21:55.874,102900005116257,0.698,7.2,4.42,茄类,1011010501,6.68
2022-04-30,09:45:06.092,102900005116509,0.686,12.0,6.81,茄类,1011010501,6.68
2022-04-30,10:08:27.655,102900005116257,0.643,7.2,4.42,茄类,1011010501,6.68
2022-04-30,10:21:08.711,102900005116257,0.475,7.2,4.42,茄类,1011010501,6.68
2022-04-30,10:22:26.143,102900005116257,0.643,7.2,4.42,茄类,1011010501,6.68
2022-04-30,10:26:10.215,102900005116257,0.587,7.2,4.42,茄类,1011010501,6.68
2022-04-30,10:37:37.420,102900005116257,0.335,7.2,4.42,茄类,1011010501,6.68
2022-04-30,10:52:13.512,102900005116509,0.527,12.0,6.81,茄类,1011010501,6.68
2022-04-30,11:01:46.686,102900005116257,0.489,7.2,4.42,茄类,1011010501,6.68
2022-04-30,11:06:26.905,102900005116257,0.643,7.2,4.42,茄类,1011010501,6.68
2022-04-30,11:15:45.620,102900011022764,0.186,14.0,8.75,茄类,1011010501,6.68
2022-04-30,11:23:10.471,102900005116257,0.503,7.2,4.42,茄类,1011010501,6.68
2022-04-30,11:34:05.785,102900005116257,0.573,7.2,4.42,茄类,1011010501,6.68
2022-04-30,11:37:57.933,102900005116257,0.363,7.2,4.42,茄类,1011010501,6.68
2022-04-30,11:39:20.505,102900005116257,0.363,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:25:13.123,102900005116257,0.363,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:28:10.014,102900005116257,0.573,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:32:20.996,102900005116257,0.335,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:34:31.701,102900005116257,0.293,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:35:43.951,102900005116257,0.768,7.2,4.42,茄类,1011010501,6.68
2022-04-30,12:37:56.826,102900011022764,0.473,14.0,8.75,茄类,1011010501,6.68
2022-04-30,12:41:58.963,102900005116257,0.293,7.2,4.42,茄类,1011010501,6.68
2022-04-30,13:15:07.645,102900011022764,0.294,14.0,8.75,茄类,1011010501,6.68
2022-04-30,13:36:16.141,102900011022764,0.645,14.0,8.75,茄类,1011010501,6.68
2022-04-30,13:51:32.186,102900011022764,0.33,14.0,8.75,茄类,1011010501,6.68
2022-04-30,13:51:40.905,102900005116257,0.363,7.2,4.42,茄类,1011010501,6.68
2022-04-30,13:55:56.668,102900011022764,0.358,14.0,8.75,茄类,1011010501,6.68
2022-04-30,14:10:48.977,102900005116257,0.559,7.2,4.42,茄类,1011010501,6.68
2022-04-30,14:30:13.787,102900005116257,0.698,7.2,4.42,茄类,1011010501,6.68
2022-04-30,14:52:43.939,102900011022764,0.373,14.0,8.75,茄类,1011010501,6.68
2022-04-30,14:58:05.014,102900005116257,0.587,7.2,4.42,茄类,1011010501,6.68
2022-04-30,15:06:14.342,102900011022764,0.129,14.0,8.75,茄类,1011010501,6.68
2022-04-30,15:23:43.030,102900011022764,0.322,14.0,8.75,茄类,1011010501,6.68
2022-04-30,15:24:27.420,102900005116257,0.796,7.2,4.42,茄类,1011010501,6.68
2022-04-30,15:31:36.795,102900005116257,0.67,7.2,4.42,茄类,1011010501,6.68
2022-04-30,15:53:30.717,102900011022764,0.38,14.0,8.75,茄类,1011010501,6.68
2022-04-30,15:54:59.801,102900011022764,0.251,14.0,8.75,茄类,1011010501,6.68
2022-04-30,16:18:25.826,102900011022764,0.874,14.0,8.75,茄类,1011010501,6.68
2022-04-30,16:20:03.457,102900005116257,0.587,7.2,4.42,茄类,1011010501,6.68
2022-04-30,16:45:48.764,102900005116257,0.265,7.2,4.42,茄类,1011010501,6.68
2022-04-30,16:50:04.233,102900005116509,0.477,12.0,6.81,茄类,1011010501,6.68
2022-04-30,16:56:11.687,102900005116257,0.461,7.2,4.42,茄类,1011010501,6.68
2022-04-30,16:59:56.577,102900011022764,0.423,14.0,8.75,茄类,1011010501,6.68
2022-04-30,17:12:25.061,102900005116509,0.493,12.0,6.81,茄类,1011010501,6.68
2022-04-30,17:15:37.249,102900005116257,0.335,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:16:19.202,102900005116257,0.503,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:19:41.538,102900005116257,1.062,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:23:11.608,102900005116257,0.74,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:32:25.773,102900005116257,0.615,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:39:40.836,102900005116257,0.419,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:41:46.373,102900011022764,0.279,14.0,8.75,茄类,1011010501,6.68
2022-04-30,17:46:43.030,102900005116509,0.36,12.0,6.81,茄类,1011010501,6.68
2022-04-30,17:47:29.795,102900005116257,0.405,7.2,4.42,茄类,1011010501,6.68
2022-04-30,17:52:05.803,102900005116257,0.279,7.2,4.42,茄类,1011010501,6.68
2022-04-30,18:24:34.485,102900005116257,0.349,7.2,4.42,茄类,1011010501,6.68
2022-04-30,18:25:49.405,102900011022764,0.294,14.0,8.75,茄类,1011010501,6.68
2022-04-30,18:39:42.920,102900005116257,0.559,7.2,4.42,茄类,1011010501,6.68
2022-04-30,18:41:09.405,102900011022764,0.279,14.0,8.75,茄类,1011010501,6.68
2022-04-30,19:15:42.123,102900011022764,0.322,14.0,8.75,茄类,1011010501,6.68
2022-04-30,19:16:03.186,102900005116257,0.265,7.2,4.42,茄类,1011010501,6.68
